scenario,algorithm,temperature,annealing,solved,iterations,cost,time
32,F-CBS (T=12.0),12.0,False,True,6,80.0,0.005222320556640625
32,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.6711914539337158
32,F-CBS Anneal (T=2.0→0),2.0,True,True,6,80.0,0.005598783493041992
32,F-CBS Anneal (T=5.0→0),5.0,True,True,6,80.0,0.005728006362915039
32,F-CBS Anneal (T=10.0→0),10.0,True,True,6,80.0,0.0050814151763916016
32,F-CBS Anneal (T=12.0→0),12.0,True,True,6,80.0,0.005062580108642578
33,CBS,,False,True,13,85.0,0.007052421569824219
33,F-CBS (T=1.0),1.0,False,True,5,85.0,0.0032002925872802734
33,F-CBS (T=2.0),2.0,False,True,6,85.0,0.0041463375091552734
33,F-CBS (T=5.0),5.0,False,True,5,87.0,0.0033843517303466797
33,F-CBS (T=10.0),10.0,False,True,5,87.0,0.003580331802368164
33,F-CBS (T=12.0),12.0,False,True,5,87.0,0.0033516883850097656
33,F-CBS Anneal (T=1.0→0),1.0,True,True,5,85.0,0.00325775146484375
33,F-CBS Anneal (T=2.0→0),2.0,True,True,6,85.0,0.0043942928314208984
33,F-CBS Anneal (T=5.0→0),5.0,True,True,5,87.0,0.0034782886505126953
33,F-CBS Anneal (T=10.0→0),10.0,True,True,5,87.0,0.003457307815551758
33,F-CBS Anneal (T=12.0→0),12.0,True,True,5,87.0,0.0035741329193115234
34,CBS,,False,True,39,76.0,0.021021366119384766
34,F-CBS (T=1.0),1.0,False,True,7,76.0,0.004212141036987305
34,F-CBS (T=2.0),2.0,False,True,7,76.0,0.004189729690551758
34,F-CBS (T=5.0),5.0,False,True,7,76.0,0.004191160202026367
34,F-CBS (T=10.0),10.0,False,True,7,76.0,0.004202365875244141
34,F-CBS (T=12.0),12.0,False,True,7,76.0,0.0041277408599853516
34,F-CBS Anneal (T=1.0→0),1.0,True,True,7,76.0,0.004231929779052734
34,F-CBS Anneal (T=2.0→0),2.0,True,True,7,76.0,0.004479169845581055
34,F-CBS Anneal (T=5.0→0),5.0,True,True,7,76.0,0.004302263259887695
34,F-CBS Anneal (T=10.0→0),10.0,True,True,7,76.0,0.004281282424926758
34,F-CBS Anneal (T=12.0→0),12.0,True,True,7,76.0,0.0041964054107666016
35,CBS,,False,False,1024,inf,1.3608126640319824
35,F-CBS (T=1.0),1.0,False,False,1024,inf,1.3832006454467773
35,F-CBS (T=2.0),2.0,False,False,1024,inf,1.4902758598327637
35,F-CBS (T=5.0),5.0,False,False,1024,inf,1.6662871837615967
35,F-CBS (T=10.0),10.0,False,False,1024,inf,1.454416036605835
35,F-CBS (T=12.0),12.0,False,False,1024,inf,1.5012805461883545
35,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.3851592540740967
35,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.6197307109832764
35,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.3782734870910645
35,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.4636523723602295
35,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.5317926406860352
36,CBS,,False,False,1024,inf,0.5286440849304199
36,F-CBS (T=1.0),1.0,False,True,15,87.0,0.010549068450927734
36,F-CBS (T=2.0),2.0,False,True,11,88.0,0.007233142852783203
36,F-CBS (T=5.0),5.0,False,True,11,88.0,0.007643461227416992
36,F-CBS (T=10.0),10.0,False,True,11,88.0,0.007228374481201172
36,F-CBS (T=12.0),12.0,False,True,11,88.0,0.007625102996826172
36,F-CBS Anneal (T=1.0→0),1.0,True,True,14,87.0,0.00964045524597168
36,F-CBS Anneal (T=2.0→0),2.0,True,True,14,87.0,0.010503292083740234
36,F-CBS Anneal (T=5.0→0),5.0,True,True,14,87.0,0.009610891342163086
36,F-CBS Anneal (T=10.0→0),10.0,True,True,14,87.0,0.009222269058227539
36,F-CBS Anneal (T=12.0→0),12.0,True,True,14,87.0,0.009549856185913086
37,CBS,,False,False,1024,inf,0.6602351665496826
37,F-CBS (T=1.0),1.0,False,False,1024,inf,0.6764471530914307
37,F-CBS (T=2.0),2.0,False,False,1024,inf,0.7092292308807373
37,F-CBS (T=5.0),5.0,False,False,1024,inf,0.755279541015625
37,F-CBS (T=10.0),10.0,False,False,1024,inf,0.7249517440795898
37,F-CBS (T=12.0),12.0,False,False,1024,inf,0.6732268333435059
37,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.7311604022979736
37,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.7105240821838379
37,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.7051076889038086
37,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.8126888275146484
37,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.6931431293487549
38,CBS,,False,True,8,91.0,0.00554203987121582
38,F-CBS (T=1.0),1.0,False,True,6,91.0,0.00521087646484375
38,F-CBS (T=2.0),2.0,False,True,6,91.0,0.0050907135009765625
38,F-CBS (T=5.0),5.0,False,True,6,91.0,0.0058367252349853516
38,F-CBS (T=10.0),10.0,False,True,6,91.0,0.00648045539855957
38,F-CBS (T=12.0),12.0,False,True,6,91.0,0.0069921016693115234
38,F-CBS Anneal (T=1.0→0),1.0,True,True,6,91.0,0.005773067474365234
38,F-CBS Anneal (T=2.0→0),2.0,True,True,6,91.0,0.006834268569946289
38,F-CBS Anneal (T=5.0→0),5.0,True,True,6,91.0,0.004468441009521484
38,F-CBS Anneal (T=10.0→0),10.0,True,True,6,91.0,0.004072666168212891
38,F-CBS Anneal (T=12.0→0),12.0,True,True,6,91.0,0.0043792724609375
39,CBS,,False,False,0,inf,0.0725855827331543
39,F-CBS (T=1.0),1.0,False,False,0,inf,0.0855867862701416
39,F-CBS (T=2.0),2.0,False,False,0,inf,0.06207633018493652
39,F-CBS (T=5.0),5.0,False,False,0,inf,0.06753802299499512
39,F-CBS (T=10.0),10.0,False,False,0,inf,0.06566524505615234
39,F-CBS (T=12.0),12.0,False,False,0,inf,0.07354235649108887
39,F-CBS Anneal (T=1.0→0),1.0,True,False,0,inf,0.08659911155700684
39,F-CBS Anneal (T=2.0→0),2.0,True,False,0,inf,0.059163570404052734
39,F-CBS Anneal (T=5.0→0),5.0,True,False,0,inf,0.06118893623352051
39,F-CBS Anneal (T=10.0→0),10.0,True,False,0,inf,0.06252312660217285
39,F-CBS Anneal (T=12.0→0),12.0,True,False,0,inf,0.06380152702331543
40,CBS,,False,False,1024,inf,0.6832506656646729
40,F-CBS (T=1.0),1.0,False,False,1024,inf,1.0936431884765625
40,F-CBS (T=2.0),2.0,False,False,1024,inf,1.1239287853240967
40,F-CBS (T=5.0),5.0,False,False,1024,inf,1.1311638355255127
40,F-CBS (T=10.0),10.0,False,False,1024,inf,1.1421053409576416
40,F-CBS (T=12.0),12.0,False,False,1024,inf,0.9802794456481934
40,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.0230839252471924
40,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.0498032569885254
40,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.159306287765503
40,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.4604699611663818
40,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.1646642684936523
41,CBS,,False,False,1024,inf,0.7567620277404785
41,F-CBS (T=1.0),1.0,False,False,1024,inf,1.006507158279419
41,F-CBS (T=2.0),2.0,False,False,1024,inf,1.024216890335083
41,F-CBS (T=5.0),5.0,False,False,1024,inf,0.9830601215362549
41,F-CBS (T=10.0),10.0,False,False,1024,inf,0.9584376811981201
41,F-CBS (T=12.0),12.0,False,False,1024,inf,0.9835565090179443
41,F-CBS Anneal (T=1.0→0),1.0,True,True,258,100.0,0.18903112411499023
41,F-CBS Anneal (T=2.0→0),2.0,True,True,258,100.0,0.18676328659057617
41,F-CBS Anneal (T=5.0→0),5.0,True,True,258,100.0,0.17921018600463867
41,F-CBS Anneal (T=10.0→0),10.0,True,True,258,100.0,0.17581629753112793
41,F-CBS Anneal (T=12.0→0),12.0,True,True,258,100.0,0.21529746055603027
42,CBS,,False,True,10,66.0,0.0063474178314208984
42,F-CBS (T=1.0),1.0,False,True,5,66.0,0.0028488636016845703
42,F-CBS (T=2.0),2.0,False,True,5,66.0,0.0028257369995117188
42,F-CBS (T=5.0),5.0,False,True,5,66.0,0.0030350685119628906
42,F-CBS (T=10.0),10.0,False,True,5,66.0,0.0028917789459228516
42,F-CBS (T=12.0),12.0,False,True,5,66.0,0.0028228759765625
42,F-CBS Anneal (T=1.0→0),1.0,True,True,5,66.0,0.0028145313262939453
42,F-CBS Anneal (T=2.0→0),2.0,True,True,5,66.0,0.0028285980224609375
42,F-CBS Anneal (T=5.0→0),5.0,True,True,5,66.0,0.002958059310913086
42,F-CBS Anneal (T=10.0→0),10.0,True,True,5,66.0,0.002836942672729492
42,F-CBS Anneal (T=12.0→0),12.0,True,True,5,66.0,0.0028922557830810547
43,CBS,,False,False,1024,inf,0.865347146987915
43,F-CBS (T=1.0),1.0,False,True,6,89.0,0.0053784847259521484
43,F-CBS (T=2.0),2.0,False,True,6,89.0,0.005269050598144531
43,F-CBS (T=5.0),5.0,False,True,6,89.0,0.005455493927001953
43,F-CBS (T=10.0),10.0,False,True,6,89.0,0.005513429641723633
43,F-CBS (T=12.0),12.0,False,True,6,89.0,0.005254268646240234
43,F-CBS Anneal (T=1.0→0),1.0,True,True,6,89.0,0.0055811405181884766
43,F-CBS Anneal (T=2.0→0),2.0,True,True,6,89.0,0.005431175231933594
43,F-CBS Anneal (T=5.0→0),5.0,True,True,6,89.0,0.005263566970825195
43,F-CBS Anneal (T=10.0→0),10.0,True,True,6,89.0,0.005470752716064453
43,F-CBS Anneal (T=12.0→0),12.0,True,True,6,89.0,0.0059397220611572266
44,CBS,,False,True,7,97.0,0.008903741836547852
44,F-CBS (T=1.0),1.0,False,True,4,97.0,0.005394697189331055
44,F-CBS (T=2.0),2.0,False,True,4,97.0,0.005164146423339844
44,F-CBS (T=5.0),5.0,False,True,4,97.0,0.00542140007019043
44,F-CBS (T=10.0),10.0,False,True,4,97.0,0.0050547122955322266
44,F-CBS (T=12.0),12.0,False,True,4,97.0,0.004340648651123047
44,F-CBS Anneal (T=1.0→0),1.0,True,True,4,97.0,0.004416465759277344
44,F-CBS Anneal (T=2.0→0),2.0,True,True,4,97.0,0.004533290863037109
44,F-CBS Anneal (T=5.0→0),5.0,True,True,4,97.0,0.004426002502441406
44,F-CBS Anneal (T=10.0→0),10.0,True,True,4,97.0,0.004153013229370117
44,F-CBS Anneal (T=12.0→0),12.0,True,True,4,97.0,0.0042552947998046875
45,CBS,,False,True,10,67.0,0.005394697189331055
45,F-CBS (T=1.0),1.0,False,True,7,67.0,0.003905773162841797
45,F-CBS (T=2.0),2.0,False,True,5,67.0,0.0030176639556884766
45,F-CBS (T=5.0),5.0,False,True,5,67.0,0.002959012985229492
45,F-CBS (T=10.0),10.0,False,True,5,67.0,0.0029091835021972656
45,F-CBS (T=12.0),12.0,False,True,5,67.0,0.002933979034423828
45,F-CBS Anneal (T=1.0→0),1.0,True,True,7,67.0,0.0038645267486572266
45,F-CBS Anneal (T=2.0→0),2.0,True,True,5,67.0,0.002984762191772461
45,F-CBS Anneal (T=5.0→0),5.0,True,True,5,67.0,0.0029251575469970703
45,F-CBS Anneal (T=10.0→0),10.0,True,True,5,67.0,0.003304719924926758
45,F-CBS Anneal (T=12.0→0),12.0,True,True,5,67.0,0.002947092056274414
46,CBS,,False,True,15,84.0,0.010073661804199219
46,F-CBS (T=1.0),1.0,False,False,1024,inf,0.7671058177947998
46,F-CBS (T=2.0),2.0,False,False,1024,inf,0.7643358707427979
46,F-CBS (T=5.0),5.0,False,False,1024,inf,0.7493374347686768
46,F-CBS (T=10.0),10.0,False,False,1024,inf,0.7575139999389648
46,F-CBS (T=12.0),12.0,False,False,1024,inf,0.7409074306488037
46,F-CBS Anneal (T=1.0→0),1.0,True,True,13,84.0,0.010516166687011719
46,F-CBS Anneal (T=2.0→0),2.0,True,True,13,84.0,0.009523153305053711
46,F-CBS Anneal (T=5.0→0),5.0,True,True,13,84.0,0.009595155715942383
46,F-CBS Anneal (T=10.0→0),10.0,True,True,13,84.0,0.009415149688720703
46,F-CBS Anneal (T=12.0→0),12.0,True,True,13,84.0,0.009457588195800781
47,CBS,,False,True,4,95.0,0.004891395568847656
47,F-CBS (T=1.0),1.0,False,True,4,95.0,0.003580331802368164
47,F-CBS (T=2.0),2.0,False,True,4,95.0,0.0033495426177978516
47,F-CBS (T=5.0),5.0,False,True,4,95.0,0.003393411636352539
47,F-CBS (T=10.0),10.0,False,True,4,95.0,0.0033295154571533203
47,F-CBS (T=12.0),12.0,False,True,4,95.0,0.00395655632019043
47,F-CBS Anneal (T=1.0→0),1.0,True,True,4,95.0,0.0033121109008789062
47,F-CBS Anneal (T=2.0→0),2.0,True,True,4,95.0,0.0034613609313964844
47,F-CBS Anneal (T=5.0→0),5.0,True,True,4,95.0,0.003246307373046875
47,F-CBS Anneal (T=10.0→0),10.0,True,True,4,95.0,0.003475666046142578
47,F-CBS Anneal (T=12.0→0),12.0,True,True,4,95.0,0.003548145294189453
48,CBS,,False,False,1024,inf,0.560882568359375
48,F-CBS (T=1.0),1.0,False,False,1024,inf,0.6074655055999756
48,F-CBS (T=2.0),2.0,False,False,1024,inf,0.5656118392944336
48,F-CBS (T=5.0),5.0,False,False,1024,inf,0.5606179237365723
48,F-CBS (T=10.0),10.0,False,False,1024,inf,0.5862255096435547
48,F-CBS (T=12.0),12.0,False,False,1024,inf,0.5860252380371094
48,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.5743708610534668
48,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.5661826133728027
48,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.5696408748626709
48,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.5491149425506592
48,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.5612509250640869
49,CBS,,False,True,3,57.0,0.0014865398406982422
49,F-CBS (T=1.0),1.0,False,True,3,57.0,0.0013890266418457031
49,F-CBS (T=2.0),2.0,False,True,3,57.0,0.0013659000396728516
49,F-CBS (T=5.0),5.0,False,True,3,57.0,0.001363992691040039
49,F-CBS (T=10.0),10.0,False,True,3,57.0,0.0013573169708251953
49,F-CBS (T=12.0),12.0,False,True,3,57.0,0.0013477802276611328
49,F-CBS Anneal (T=1.0→0),1.0,True,True,3,57.0,0.0013928413391113281
49,F-CBS Anneal (T=2.0→0),2.0,True,True,3,57.0,0.0014750957489013672
49,F-CBS Anneal (T=5.0→0),5.0,True,True,3,57.0,0.0013854503631591797
49,F-CBS Anneal (T=10.0→0),10.0,True,True,3,57.0,0.0013818740844726562
49,F-CBS Anneal (T=12.0→0),12.0,True,True,3,57.0,0.00136566162109375
50,CBS,,False,True,16,98.0,0.011157035827636719
50,F-CBS (T=1.0),1.0,False,True,11,98.0,0.00798177719116211
50,F-CBS (T=2.0),2.0,False,True,8,99.0,0.0058553218841552734
50,F-CBS (T=5.0),5.0,False,True,8,99.0,0.005850315093994141
50,F-CBS (T=10.0),10.0,False,True,8,99.0,0.005707740783691406
50,F-CBS (T=12.0),12.0,False,True,8,99.0,0.005692481994628906
50,F-CBS Anneal (T=1.0→0),1.0,True,True,10,98.0,0.007376670837402344
50,F-CBS Anneal (T=2.0→0),2.0,True,True,8,99.0,0.005716562271118164
50,F-CBS Anneal (T=5.0→0),5.0,True,True,8,99.0,0.006169557571411133
50,F-CBS Anneal (T=10.0→0),10.0,True,True,8,99.0,0.005753993988037109
50,F-CBS Anneal (T=12.0→0),12.0,True,True,8,99.0,0.005707740783691406
51,CBS,,False,False,1024,inf,1.0536296367645264
51,F-CBS (T=1.0),1.0,False,False,1024,inf,1.165067434310913
51,F-CBS (T=2.0),2.0,False,False,1024,inf,1.354252576828003
51,F-CBS (T=5.0),5.0,False,False,1024,inf,1.1460418701171875
51,F-CBS (T=10.0),10.0,False,False,1024,inf,1.1636614799499512
51,F-CBS (T=12.0),12.0,False,False,1024,inf,1.141291856765747
51,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.0875492095947266
51,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.0905482769012451
51,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.1048943996429443
51,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.1870944499969482
51,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.136146068572998
52,CBS,,False,True,1,70.0,0.0009872913360595703
52,F-CBS (T=1.0),1.0,False,True,1,70.0,0.0010602474212646484
52,F-CBS (T=2.0),2.0,False,True,1,70.0,0.0008897781372070312
52,F-CBS (T=5.0),5.0,False,True,1,70.0,0.0009403228759765625
52,F-CBS (T=10.0),10.0,False,True,1,70.0,0.0009045600891113281
52,F-CBS (T=12.0),12.0,False,True,1,70.0,0.0008842945098876953
52,F-CBS Anneal (T=1.0→0),1.0,True,True,1,70.0,0.0008804798126220703
52,F-CBS Anneal (T=2.0→0),2.0,True,True,1,70.0,0.0008738040924072266
52,F-CBS Anneal (T=5.0→0),5.0,True,True,1,70.0,0.0009183883666992188
52,F-CBS Anneal (T=10.0→0),10.0,True,True,1,70.0,0.0010750293731689453
52,F-CBS Anneal (T=12.0→0),12.0,True,True,1,70.0,0.0010089874267578125
53,CBS,,False,True,7,82.0,0.004983663558959961
53,F-CBS (T=1.0),1.0,False,True,5,82.0,0.0038673877716064453
53,F-CBS (T=2.0),2.0,False,True,5,82.0,0.003559589385986328
53,F-CBS (T=5.0),5.0,False,True,5,82.0,0.00433349609375
53,F-CBS (T=10.0),10.0,False,True,5,82.0,0.003634929656982422
53,F-CBS (T=12.0),12.0,False,True,5,82.0,0.003557920455932617
53,F-CBS Anneal (T=1.0→0),1.0,True,True,5,82.0,0.0038917064666748047
53,F-CBS Anneal (T=2.0→0),2.0,True,True,5,82.0,0.004137277603149414
53,F-CBS Anneal (T=5.0→0),5.0,True,True,5,82.0,0.0043714046478271484
53,F-CBS Anneal (T=10.0→0),10.0,True,True,5,82.0,0.004748344421386719
53,F-CBS Anneal (T=12.0→0),12.0,True,True,5,82.0,0.0049610137939453125
54,CBS,,False,False,1024,inf,1.0176312923431396
54,F-CBS (T=1.0),1.0,False,False,1024,inf,0.8674845695495605
54,F-CBS (T=2.0),2.0,False,False,1024,inf,0.8853251934051514
54,F-CBS (T=5.0),5.0,False,False,1024,inf,0.879805326461792
54,F-CBS (T=10.0),10.0,False,False,1024,inf,1.0067896842956543
54,F-CBS (T=12.0),12.0,False,False,1024,inf,0.9387598037719727
54,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.9447417259216309
54,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.9493579864501953
54,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.9944524765014648
54,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.9516642093658447
54,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.9257614612579346
55,CBS,,False,True,19,68.0,0.010445117950439453
55,F-CBS (T=1.0),1.0,False,True,12,68.0,0.005424022674560547
55,F-CBS (T=2.0),2.0,False,True,12,68.0,0.005640745162963867
55,F-CBS (T=5.0),5.0,False,True,15,68.0,0.006650686264038086
55,F-CBS (T=10.0),10.0,False,False,1024,inf,0.47392868995666504
55,F-CBS (T=12.0),12.0,False,False,1024,inf,0.4313318729400635
55,F-CBS Anneal (T=1.0→0),1.0,True,True,14,68.0,0.006049633026123047
55,F-CBS Anneal (T=2.0→0),2.0,True,True,14,68.0,0.006013393402099609
55,F-CBS Anneal (T=5.0→0),5.0,True,True,18,68.0,0.008002758026123047
55,F-CBS Anneal (T=10.0→0),10.0,True,True,14,69.0,0.00620722770690918
55,F-CBS Anneal (T=12.0→0),12.0,True,True,14,69.0,0.006313800811767578
56,CBS,,False,False,1024,inf,1.405860185623169
56,F-CBS (T=1.0),1.0,False,False,1024,inf,1.4553806781768799
56,F-CBS (T=2.0),2.0,False,False,1024,inf,1.5266597270965576
56,F-CBS (T=5.0),5.0,False,False,1024,inf,1.5182106494903564
56,F-CBS (T=10.0),10.0,False,False,1024,inf,1.5949735641479492
56,F-CBS (T=12.0),12.0,False,False,1024,inf,1.50765061378479
56,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.517991304397583
56,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.4994299411773682
56,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.4694969654083252
56,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.5507960319519043
56,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.4340369701385498
57,CBS,,False,False,1024,inf,0.8016667366027832
57,F-CBS (T=1.0),1.0,False,False,1024,inf,0.7841744422912598
57,F-CBS (T=2.0),2.0,False,False,1024,inf,0.7475113868713379
57,F-CBS (T=5.0),5.0,False,False,1024,inf,0.7759673595428467
57,F-CBS (T=10.0),10.0,False,False,1024,inf,0.8226943016052246
57,F-CBS (T=12.0),12.0,False,False,1024,inf,0.788001537322998
57,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.7646162509918213
57,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.838810920715332
57,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.7749278545379639
57,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.7710702419281006
57,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.8143730163574219
58,CBS,,False,True,34,102.0,0.020760536193847656
58,F-CBS (T=1.0),1.0,False,False,1024,inf,0.6964569091796875
58,F-CBS (T=2.0),2.0,False,False,1024,inf,0.6274416446685791
58,F-CBS (T=5.0),5.0,False,False,1024,inf,0.6345024108886719
58,F-CBS (T=10.0),10.0,False,False,1024,inf,0.6570074558258057
58,F-CBS (T=12.0),12.0,False,False,1024,inf,0.6157944202423096
58,F-CBS Anneal (T=1.0→0),1.0,True,True,26,102.0,0.015831947326660156
58,F-CBS Anneal (T=2.0→0),2.0,True,True,26,102.0,0.0155181884765625
58,F-CBS Anneal (T=5.0→0),5.0,True,True,26,102.0,0.01568460464477539
58,F-CBS Anneal (T=10.0→0),10.0,True,True,26,102.0,0.015409708023071289
58,F-CBS Anneal (T=12.0→0),12.0,True,True,26,102.0,0.01732349395751953
59,CBS,,False,False,1024,inf,1.8549771308898926
59,F-CBS (T=1.0),1.0,False,False,1024,inf,0.9603683948516846
59,F-CBS (T=2.0),2.0,False,False,1024,inf,0.9009990692138672
59,F-CBS (T=5.0),5.0,False,False,1024,inf,0.9224576950073242
59,F-CBS (T=10.0),10.0,False,False,1024,inf,0.9044375419616699
59,F-CBS (T=12.0),12.0,False,False,1024,inf,0.994074821472168
59,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.6073675155639648
59,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.667198896408081
59,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.563183069229126
59,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.5954484939575195
59,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.561121940612793
60,CBS,,False,True,3,78.0,0.0031075477600097656
60,F-CBS (T=1.0),1.0,False,True,3,78.0,0.002835512161254883
60,F-CBS (T=2.0),2.0,False,True,3,78.0,0.0028095245361328125
60,F-CBS (T=5.0),5.0,False,True,3,78.0,0.0031442642211914062
60,F-CBS (T=10.0),10.0,False,True,3,78.0,0.002931833267211914
60,F-CBS (T=12.0),12.0,False,True,3,78.0,0.0028095245361328125
60,F-CBS Anneal (T=1.0→0),1.0,True,True,3,78.0,0.0028274059295654297
60,F-CBS Anneal (T=2.0→0),2.0,True,True,3,78.0,0.002820730209350586
60,F-CBS Anneal (T=5.0→0),5.0,True,True,3,78.0,0.0029380321502685547
60,F-CBS Anneal (T=10.0→0),10.0,True,True,3,78.0,0.0047109127044677734
60,F-CBS Anneal (T=12.0→0),12.0,True,True,3,78.0,0.002845287322998047
61,CBS,,False,False,1024,inf,0.46416139602661133
61,F-CBS (T=1.0),1.0,False,False,1024,inf,0.4989957809448242
61,F-CBS (T=2.0),2.0,False,False,1024,inf,0.5020523071289062
61,F-CBS (T=5.0),5.0,False,False,1024,inf,0.5086314678192139
61,F-CBS (T=10.0),10.0,False,False,1024,inf,0.4813103675842285
61,F-CBS (T=12.0),12.0,False,False,1024,inf,0.4871556758880615
61,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.46746253967285156
61,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.47396349906921387
61,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.4768855571746826
61,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.47843146324157715
61,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.5051839351654053
62,CBS,,False,True,41,89.0,0.030937671661376953
62,F-CBS (T=1.0),1.0,False,True,11,89.0,0.008277177810668945
62,F-CBS (T=2.0),2.0,False,True,11,89.0,0.009317874908447266
62,F-CBS (T=5.0),5.0,False,True,11,89.0,0.009837865829467773
62,F-CBS (T=10.0),10.0,False,True,11,89.0,0.00952911376953125
62,F-CBS (T=12.0),12.0,False,True,11,89.0,0.009345054626464844
62,F-CBS Anneal (T=1.0→0),1.0,True,True,37,89.0,0.027898073196411133
62,F-CBS Anneal (T=2.0→0),2.0,True,True,37,89.0,0.027581214904785156
62,F-CBS Anneal (T=5.0→0),5.0,True,True,37,89.0,0.027191638946533203
62,F-CBS Anneal (T=10.0→0),10.0,True,True,37,89.0,0.02657938003540039
62,F-CBS Anneal (T=12.0→0),12.0,True,True,37,89.0,0.024007797241210938
63,CBS,,False,False,1024,inf,1.690065860748291
63,F-CBS (T=1.0),1.0,False,False,1024,inf,0.8272004127502441
63,F-CBS (T=2.0),2.0,False,False,1024,inf,0.8025672435760498
63,F-CBS (T=5.0),5.0,False,False,1024,inf,0.7942416667938232
